Customer ID,Country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,Churn_Probability,CLV_Estimate,log_Recency,log_Frequency,log_Monetary,Cluster,DBSCAN_Cluster,PC1,PC2
13502,United Kingdom,16,3,292.0,4,3,4,11,434,At Risk,0.05,6661.25,2.833213344056216,1.3862943611198906,5.680172609017068,3,10,-0.023130713089605133,-0.9040621198374185
13449,United Kingdom,23,1,291.88,4,5,4,13,454,At Risk,0.05,4632.01,3.1780538303479458,0.6931471805599453,5.679762968811981,3,12,-0.7795675459391004,-0.9629125240319757
13544,United Kingdom,39,2,291.41,3,4,4,11,344,At Risk,0.25,2727.3,3.688879454113936,1.0986122886681098,5.678156927017229,3,11,-0.6024035683387844,-0.49047371798631
13347,United Kingdom,70,1,291.36,3,5,4,12,354,Lost / Inactive,0.25,1519.23,4.262679877041316,0.6931471805599453,5.677985919612191,4,12,-1.182942864586222,-0.295796131096185
14656,United Kingdom,169,2,291.05,2,4,4,10,244,Lost / Inactive,0.6,628.6,5.135798437050262,1.0986122886681098,5.676925020486318,4,11,-1.139969173695062,0.39989331105108755
14947,United Kingdom,72,2,290.82,2,4,4,10,244,Lost / Inactive,0.25,1474.3,4.290459441148391,1.0986122886681098,5.676137173835876,4,11,-0.8266299084279463,-0.12084080797159841
16648,United Kingdom,42,1,290.66,3,5,4,12,354,At Risk,0.25,2525.97,3.7612001156935615,0.6931471805599453,5.675588740285419,3,12,-0.9979885908538527,-0.6054168902019333
15279,United Kingdom,354,1,290.51,1,5,4,10,154,Lost / Inactive,0.85,299.54,5.872117789475416,0.6931471805599453,5.675074310519458,4,12,-1.7816291772960942,0.6940135832490183
17691,United Kingdom,358,2,290.4,1,4,4,9,144,Lost / Inactive,0.85,296.08,5.883322388488279,1.0986122886681098,5.674696893761104,4,11,-1.4184576851517894,0.8593026105989023
16526,United Kingdom,171,1,290.36,2,5,4,11,254,Lost / Inactive,0.6,619.77,5.147494476813453,0.6931471805599453,5.674559615979298,4,12,-1.5129580034419796,0.24769985942381093
17081,United Kingdom,25,2,290.16,4,4,4,12,444,At Risk,0.05,4236.34,3.258096538021482,1.0986122886681098,5.673872944250057,3,11,-0.4445930064558847,-0.7572592345861144
14784,United Kingdom,26,2,289.99,4,4,4,12,444,At Risk,0.05,4071.01,3.295836866004329,1.0986122886681098,5.673288902319859,3,11,-0.4588797780984884,-0.7342375165780394
17464,United Kingdom,158,1,289.96,2,5,4,11,254,Lost / Inactive,0.6,669.84,5.068904202220232,0.6931471805599453,5.673185800678733,4,12,-1.4844524102149836,0.1988119010632112
14953,United Kingdom,25,1,289.82,4,5,4,13,454,At Risk,0.05,4231.37,3.258096538021482,0.6931471805599453,5.67270451908534,3,12,-0.8126658318546363,-0.9162155770512503
16897,United Kingdom,299,2,289.78,1,4,4,9,144,Lost / Inactive,0.85,353.74,5.703782474656201,1.0986122886681098,5.672566967503279,4,11,-1.3528516511238324,0.7479868172905153
14162,United Kingdom,173,2,289.36,2,4,4,10,244,Lost / Inactive,0.6,610.5,5.159055299214529,1.0986122886681098,5.67112153241664,4,11,-1.1513900764562996,0.4120883546241753
16125,United Kingdom,367,1,289.35,1,5,4,10,154,Lost / Inactive,0.85,287.77,5.908082938168931,0.6931471805599453,5.671087091818059,4,12,-1.7968931745635919,0.7146972198701725
14549,United Kingdom,311,1,289.24,1,5,4,10,154,Lost / Inactive,0.85,339.46,5.7430031878094825,0.6931471805599453,5.670708166926771,4,12,-1.7358117594320694,0.6129247089327923
17501,United Kingdom,220,2,288.6,1,4,4,9,144,Lost / Inactive,0.85,478.81,5.3981627015177525,1.0986122886681098,5.668500660511562,4,11,-1.2413863691507308,0.5583395445054545
16808,United Kingdom,99,2,288.42,2,4,4,10,244,Lost / Inactive,0.6,1063.37,4.605170185988092,1.0986122886681098,5.667878920309847,4,11,-0.9473938167421831,0.06989411088898453
15396,United Kingdom,112,1,288.18,2,5,4,11,254,Lost / Inactive,0.6,939.16,4.727387818712341,0.6931471805599453,5.66704933159998,4,12,-1.3606605529168327,-0.013693105450208532
17977,United Kingdom,29,1,288.14,4,5,4,13,454,At Risk,0.05,3626.59,3.4011973816621555,0.6931471805599453,5.6669109998802965,3,12,-0.8685578454232568,-0.8302331091042713
17080,United Kingdom,22,2,287.62,4,4,4,12,444,At Risk,0.05,4771.88,3.1354942159291497,1.0986122886681098,5.665110944007932,3,11,-0.4033056293382924,-0.8359470945852128
17760,United Kingdom,21,2,287.59,4,4,4,12,444,At Risk,0.05,4998.59,3.091042453358316,1.0986122886681098,5.665006995704794,3,11,-0.38685888343167163,-0.863352533822835
16432,United Kingdom,64,1,287.4,3,5,4,12,354,Lost / Inactive,0.25,1639.08,4.174387269895637,0.6931471805599453,5.664348405410794,4,12,-1.1567321617437318,-0.35514455983275767
12519,Germany,63,1,286.84,3,5,4,12,354,Lost / Inactive,0.25,1661.85,4.158883083359672,0.6931471805599453,5.662404770202223,4,12,-1.1519126957495254,-0.3654010924260772
13760,United Kingdom,54,2,286.79,3,4,4,11,344,At Risk,0.25,1938.49,4.007333185232471,1.0986122886681098,5.662231047497966,3,11,-0.7282426404093667,-0.30023982789275677
16555,United Kingdom,35,2,285.89,3,4,4,11,344,At Risk,0.25,2981.42,3.58351893845611,1.0986122886681098,5.659098867029561,3,11,-0.5724645464314118,-0.562313551739753
14660,United Kingdom,86,2,285.74,2,4,4,10,244,Lost / Inactive,0.25,1212.73,4.465908118654584,1.0986122886681098,5.6585758818181215,4,11,-0.9001838529683833,-0.019248532421007804
17636,United Kingdom,19,1,285.56,4,5,4,13,454,At Risk,0.05,5485.76,2.995732273553991,0.6931471805599453,5.657947938312402,3,12,-0.7223924929871469,-1.083143326927005
16429,United Kingdom,106,1,284.55,2,5,4,11,254,Lost / Inactive,0.6,979.82,4.672828834461906,0.6931471805599453,5.654417145110872,4,12,-1.3464856098698978,-0.05190508171272468
18190,United Kingdom,192,2,284.46,1,4,4,9,144,Lost / Inactive,0.85,540.77,5.262690188904886,1.0986122886681098,5.654101914201623,4,11,-1.1980324439553818,0.4696655646128741
13121,United Kingdom,269,1,283.73,1,5,4,10,154,Lost / Inactive,0.85,384.99,5.598421958998375,0.6931471805599453,5.6515413628105104,4,12,-1.691369618211149,0.5168982566696734
13439,United Kingdom,255,1,283.71,1,5,4,10,154,Lost / Inactive,0.85,406.09,5.545177444479562,0.6931471805599453,5.651471118359793,4,12,-1.671643547299066,0.48409175712332364
17783,United Kingdom,72,2,283.47,2,4,4,10,244,Lost / Inactive,0.25,1437.04,4.290459441148391,1.0986122886681098,5.650627799851681,4,11,-0.838893121057157,-0.13017425896054444
17251,United Kingdom,362,1,283.28,1,5,4,10,154,Lost / Inactive,0.85,285.63,5.8944028342648505,0.6931471805599453,5.649959667958695,4,12,-1.801972944414673,0.6985446859155743
18270,United Kingdom,38,2,283.15,3,4,4,11,344,At Risk,0.25,2719.73,3.6635616461296463,1.0986122886681098,5.649502267743131,3,11,-0.6067830060664486,-0.5165452710028008
17694,United Kingdom,141,1,283.12,2,5,4,11,254,Lost / Inactive,0.6,732.9,4.955827057601261,0.6931471805599453,5.649396684129609,4,12,-1.4539240090425423,0.12049019283397616
14350,United Kingdom,274,1,282.93,1,5,4,10,154,Lost / Inactive,0.85,376.9,5.616771097666572,0.6931471805599453,5.6487277289070565,4,12,-1.6995318677125861,0.5271657227065639
13754,United Kingdom,151,2,282.6,2,4,4,10,244,Lost / Inactive,0.6,683.11,5.0238805208462765,1.0986122886681098,5.647564794657972,4,11,-1.1125491989119418,0.32024692428975243
13177,United Kingdom,64,1,282.45,3,5,4,12,354,Lost / Inactive,0.25,1610.85,4.174387269895637,0.6931471805599453,5.6470357407703125,4,12,-1.1650549409619122,-0.3614789727042813
17247,United Kingdom,15,1,282.19,4,5,4,13,454,At Risk,0.05,6866.62,2.772588722239781,0.6931471805599453,5.646118050461663,3,12,-0.6452675908268968,-1.2248534182146102
16557,United Kingdom,24,2,281.85,4,4,4,12,444,At Risk,0.05,4286.47,3.218875824868201,1.0986122886681098,5.644916721789165,3,11,-0.443957838618712,-0.7920006603339456
17403,United Kingdom,36,1,281.62,3,5,4,12,354,At Risk,0.25,2855.31,3.610917912644224,0.6931471805599453,5.6441032391546,3,12,-0.9573527436814292,-0.7094604383884586
16848,United Kingdom,52,1,281.42,3,5,4,12,354,At Risk,0.25,1975.35,3.970291913552122,0.6931471805599453,5.643395324641106,3,12,-1.0910621562693228,-0.48846536194350976
14242,United Kingdom,234,2,280.55,1,4,4,9,144,Lost / Inactive,0.85,437.61,5.459585514144159,1.0986122886681098,5.640310051700627,4,11,-1.2777334705444672,0.5858409671561009
13606,United Kingdom,29,3,280.54,4,3,4,11,434,At Risk,0.05,3530.93,3.4011973816621555,1.3862943611198906,5.640274533399819,3,10,-0.25309847276325914,-0.5689721102580002
16149,United Kingdom,4,2,280.52,5,4,4,13,544,At Risk,0.05,25597.45,1.6094379124341005,1.0986122886681098,5.640203493013329,3,11,0.15106295850055934,-1.7846001746400983
14975,United Kingdom,57,1,279.94,3,5,4,12,354,At Risk,0.25,1792.6,4.060443010546419,0.6931471805599453,5.638141123402764,3,12,-1.127044454592682,-0.4348848865633365
15556,United Kingdom,24,1,279.77,4,5,4,13,454,At Risk,0.05,4254.84,3.218875824868201,0.6931471805599453,5.637535828837275,3,12,-0.8150172058853048,-0.9532300402969012
14480,United Kingdom,11,1,279.05,5,5,4,14,554,At Risk,0.05,9259.39,2.4849066497880004,0.6931471805599453,5.634968158655841,3,12,-0.5438645763143901,-1.4060488362748234
17786,United Kingdom,85,2,278.74,2,4,4,10,244,Lost / Inactive,0.25,1196.94,4.454347296253507,1.0986122886681098,5.6338606003511575,4,11,-0.9077749236702363,-0.03540903512893986
12515,Italy,353,1,278.7,1,5,4,10,154,Lost / Inactive,0.85,288.17,5.869296913133774,0.6931471805599453,5.633717600207914,4,12,-1.8004638670030575,0.6771451427902213
14764,United Kingdom,46,1,278.3,3,5,4,12,354,At Risk,0.25,2208.25,3.8501476017100575,0.6931471805599453,5.632286472951131,3,12,-1.0518151940012626,-0.5664985838853283
14908,United Kingdom,74,1,277.8,2,5,4,11,254,Lost / Inactive,0.25,1370.23,4.31748811353631,0.6931471805599453,5.630494678886369,4,12,-1.2261136591777935,-0.27942884989863204
17968,United Kingdom,373,1,277.35,1,5,4,10,154,Lost / Inactive,0.85,271.4,5.924255797414532,0.6931471805599453,5.628879314629517,4,12,-1.8231858615102752,0.7092111716564797
13803,United Kingdom,255,1,277.07,1,5,4,10,154,Lost / Inactive,0.85,396.59,5.545177444479562,0.6931471805599453,5.627872880555851,4,12,-1.6829880125942047,0.4754575587260974
15355,United Kingdom,29,2,277.05,4,4,4,12,444,At Risk,0.05,3487.01,3.4011973816621555,1.0986122886681098,5.627800953633573,3,11,-0.5198482337044686,-0.6860139820275357
16883,United Kingdom,187,2,276.73,1,4,4,9,144,Lost / Inactive,0.85,540.14,5.236441962829949,1.0986122886681098,5.626649418726377,4,11,-1.2014886690379385,0.443461037012625
13272,United Kingdom,31,2,276.56,4,4,4,12,444,At Risk,0.25,3256.27,3.4657359027997265,1.0986122886681098,5.626037126031348,3,11,-0.5446473802792715,-0.6469252109966199
14508,United Kingdom,22,2,276.42,4,4,4,12,444,At Risk,0.05,4586.06,3.1354942159291497,1.0986122886681098,5.625532603335144,3,11,-0.42233226666316137,-0.8504281439093608
12750,Poland,128,1,275.88,2,5,4,11,254,Lost / Inactive,0.6,786.69,4.859812404361672,0.6931471805599453,5.623584199327089,4,12,-1.4307004559865537,0.05193295150684559
14512,United Kingdom,187,2,275.28,1,4,4,9,144,Lost / Inactive,0.85,537.31,5.236441962829949,1.0986122886681098,5.621414844220772,4,11,-1.2040051047695817,0.44154579422280515
16313,United Kingdom,3,2,274.15,5,4,4,13,544,At Risk,0.05,33354.92,1.3862943611198906,1.0986122886681098,5.617316403505768,3,11,0.2228722925451169,-1.9303559100819967
12715,Sweden,106,1,273.86,2,5,4,11,254,Lost / Inactive,0.6,943.01,4.672828834461906,0.6931471805599453,5.616261877126706,4,12,-1.3648281283693418,-0.06586545266972876
16727,United Kingdom,364,1,272.82,1,5,4,10,154,Lost / Inactive,0.85,273.57,5.899897353582492,0.6931471805599453,5.61247095620561,4,12,-1.8220341256716632,0.6882109813814701
17254,United Kingdom,4,2,272.44,5,4,4,13,544,At Risk,0.05,24860.15,1.6094379124341005,1.0986122886681098,5.6110822193672805,3,11,0.13706338442335209,-1.7952551589795602
17498,United Kingdom,75,1,272.22,2,5,4,11,254,Lost / Inactive,0.25,1324.8,4.330733340286331,0.6931471805599453,5.610277331459341,4,12,-1.2407483197113285,-0.2786714112858121
14819,United Kingdom,64,2,272.07,3,4,4,11,344,At Risk,0.25,1551.65,4.174387269895637,1.0986122886681098,5.609728172573878,3,11,-0.815478817520654,-0.21660034921844348
13917,United Kingdom,49,2,272.04,3,4,4,11,344,At Risk,0.25,2026.42,3.912023005428146,1.0986122886681098,5.609618304598452,3,11,-0.718164312003362,-0.37816911317280966
14816,United Kingdom,197,1,271.85,1,5,4,10,154,Lost / Inactive,0.85,503.68,5.288267030694535,0.6931471805599453,5.608922193632241,4,12,-1.5967549273608321,0.31035300237587304
13058,United Kingdom,24,3,271.4,4,3,4,11,434,At Risk,0.05,4127.54,3.218875824868201,1.3862943611198906,5.607271574275357,3,10,-0.20130183277010197,-0.6932963881067025
13837,United Kingdom,211,2,271.24,1,4,4,9,144,Lost / Inactive,0.85,469.21,5.356586274672012,1.0986122886681098,5.606684030192651,4,11,-1.25567406199389,0.5101247169842507
17767,United Kingdom,15,1,271.2,4,5,4,13,454,At Risk,0.05,6599.2,2.772588722239781,0.6931471805599453,5.6065370902173655,3,12,-0.6642954874677507,-1.2393354259959246
17496,United Kingdom,358,1,271.05,1,5,4,10,154,Lost / Inactive,0.85,276.35,5.883322388488279,0.6931471805599453,5.605985872931934,4,12,-1.8190005042350266,0.6756335681399935
18108,United Kingdom,254,1,271.0,1,5,4,10,154,Lost / Inactive,0.85,389.43,5.541263545158426,0.6931471805599453,5.605802066295998,4,12,-1.6921456872269365,0.4649725670461536
17011,United Kingdom,30,1,270.9,4,5,4,13,454,At Risk,0.05,3295.95,3.4339872044851463,0.6931471805599453,5.605434351638425,3,12,-0.9102805306875887,-0.83253882589275
15774,United Kingdom,68,1,270.8,3,5,4,12,354,Lost / Inactive,0.25,1453.56,4.23410650459726,0.6931471805599453,5.605066501717044,4,12,-1.2073936691943894,-0.34006775292434593
13533,United Kingdom,182,3,270.79,1,3,4,8,134,Lost / Inactive,0.85,543.07,5.209486152841421,1.3862943611198906,5.605029709281564,4,10,-0.941124990685339,0.5314329915824244
14520,United Kingdom,1,2,270.6,5,4,4,13,544,At Risk,0.05,98769.0,0.6931471805599453,1.0986122886681098,5.604330395684541,3,18,0.4738668215297409,-2.3618539164301597
13242,United Kingdom,112,3,270.4,2,3,4,9,234,Lost / Inactive,0.6,881.21,4.727387818712341,1.3862943611198906,5.603593747400769,4,10,-0.7629013664583675,0.23409639735319776
12558,USA,7,1,269.96,5,5,4,14,554,At Risk,0.05,14076.49,2.079441541679836,0.6931471805599453,5.601971208509516,3,12,-0.40925312112901896,-1.6677526497875004
12623,Germany,276,1,269.1,1,5,4,10,154,Lost / Inactive,0.85,355.88,5.6240175061873385,0.6931471805599453,5.59879226079857,4,12,-1.7262267751073523,0.5133565366551234
14727,United Kingdom,274,1,268.58,1,5,4,10,154,Lost / Inactive,0.85,357.78,5.616771097666572,0.6931471805599453,5.596865192310124,4,12,-1.7244639304975231,0.5081900926581828
15408,United Kingdom,264,1,267.18,1,5,4,10,154,Lost / Inactive,0.85,369.4,5.579729825986222,0.6931471805599453,5.591658396851496,4,12,-1.713220439135723,0.4834799893107255
17550,United Kingdom,197,3,267.16,1,3,4,8,134,Lost / Inactive,0.85,494.99,5.288267030694535,1.3862943611198906,5.591583817293718,4,10,-0.9768256505578716,0.5750160160534172
15320,United Kingdom,44,1,267.13,3,5,4,12,354,At Risk,0.25,2215.96,3.80666248977032,0.6931471805599453,5.591471937527057,3,12,-1.0552981328869024,-0.6082042091636976
17708,United Kingdom,187,2,267.08,1,4,4,9,144,Lost / Inactive,0.85,521.31,5.236441962829949,1.0986122886681098,5.591285443429055,4,11,-1.218489319416654,0.4305219531128655
15517,United Kingdom,233,1,267.03,1,5,4,10,154,Lost / Inactive,0.85,418.31,5.455321115357702,0.6931471805599453,5.591098914544516,4,12,-1.667319458280414,0.4066811620133372
16451,United Kingdom,87,1,266.97,2,5,4,11,254,Lost / Inactive,0.25,1120.05,4.477336814478207,0.6931471805599453,5.590875033946567,4,12,-1.3044824088223144,-0.1955117185079125
14863,United Kingdom,29,1,266.76,4,5,4,13,454,At Risk,0.05,3357.5,3.4011973816621555,0.6931471805599453,5.590091056903071,3,12,-0.9054877714762135,-0.8583402344769199
15119,United Kingdom,245,1,266.4,1,5,4,10,154,Lost / Inactive,0.85,396.88,5.5053315359323625,0.6931471805599453,5.588745664667843,4,12,-1.6870103634101348,0.43660982642368157
12962,United Kingdom,7,2,266.39,5,4,4,13,544,At Risk,0.05,13890.34,2.079441541679836,1.0986122886681098,5.588708266810736,3,11,-0.048117938358693296,-1.5140765017876388
15019,United Kingdom,266,1,266.0,1,5,4,10,154,Lost / Inactive,0.85,365.0,5.58724865840025,0.6931471805599453,5.58724865840025,4,12,-1.7181307002212924,0.4864956241339228
14068,United Kingdom,320,1,265.85,1,5,4,10,154,Lost / Inactive,0.85,303.24,5.771441123130016,0.6931471805599453,5.586686702779954,4,12,-1.7867574438374882,0.5996909171220982
17430,United Kingdom,32,2,265.76,3,4,4,11,344,At Risk,0.25,3031.32,3.49650756146648,1.0986122886681098,5.586349377764106,3,11,-0.5751464386390215,-0.642501249250215
12703,Germany,71,1,265.55,2,5,4,11,254,Lost / Inactive,0.25,1365.15,4.276666119016055,0.6931471805599453,5.58556184326877,4,12,-1.2325647261607358,-0.32100170306780246
14423,United Kingdom,218,1,265.2,1,5,4,10,154,Lost / Inactive,0.85,444.03,5.389071729816501,0.6931471805599453,5.584247905961012,4,12,-1.6460268252293726,0.3633870474934984
13973,United Kingdom,287,1,264.7,1,5,4,10,154,Lost / Inactive,0.85,336.64,5.662960480135946,0.6931471805599453,5.582367852765768,4,12,-1.748574862621687,0.5313229584197252
15912,United Kingdom,178,2,264.62,2,4,4,10,244,Lost / Inactive,0.6,542.62,5.187385805840755,1.0986122886681098,5.582066715972105,4,11,-1.2047155939179164,0.3969468037300474
14452,United Kingdom,10,2,264.44,5,4,4,13,544,At Risk,0.05,9652.06,2.3978952727983707,1.0986122886681098,5.581388826442135,3,11,-0.16981960614211747,-1.3206936603300963
15894,United Kingdom,253,2,262.9,1,4,4,9,144,Lost / Inactive,0.85,379.28,5.537334267018537,1.0986122886681098,5.575570243509278,4,11,-1.3377098011898076,0.6100209667177552
16936,United Kingdom,25,1,262.68,4,5,4,13,454,At Risk,0.05,3835.13,3.258096538021482,0.6931471805599453,5.574736246721107,3,12,-0.859762469963567,-0.952060520527707
16413,United Kingdom,56,1,262.2,3,5,4,12,354,At Risk,0.25,1708.98,4.04305126783455,0.6931471805599453,5.572914199451162,3,12,-1.1519468899535574,-0.46945781314836166
17385,United Kingdom,14,1,261.11,4,5,4,13,454,At Risk,0.05,6807.51,2.70805020110221,0.6931471805599453,5.568764262978113,3,12,-0.6585029384389767,-1.2928899942062784
13189,United Kingdom,18,2,260.68,4,4,4,12,444,At Risk,0.05,5286.01,2.9444389791664403,1.0986122886681098,5.567122383230129,3,11,-0.3795085502172511,-0.9894255347317349
14053,United Kingdom,124,2,260.25,2,4,4,10,244,Lost / Inactive,0.6,766.06,4.8283137373023015,1.0986122886681098,5.565477803279021,4,11,-1.0794333986032738,0.16980899833737745
15014,United Kingdom,43,2,260.17,3,4,4,11,344,At Risk,0.25,2208.42,3.784189633918261,1.0986122886681098,5.56517153628838,3,11,-0.6920904800421779,-0.4731340051919978
15143,United Kingdom,225,1,259.45,1,5,4,10,154,Lost / Inactive,0.85,420.89,5.420534999272286,0.6931471805599453,5.562410904191201,4,12,-1.6682010975155632,0.3747680979563415
17125,United Kingdom,50,1,259.35,3,5,4,12,354,At Risk,0.25,1893.26,3.9318256327243257,0.6931471805599453,5.562026879608908,3,12,-1.1159032848999395,-0.5419190608149161
13127,United Kingdom,77,1,259.17,2,5,4,11,254,Lost / Inactive,0.25,1228.53,4.356708826689592,0.6931471805599453,5.561335263505108,4,12,-1.2739163086573781,-0.2805862861776103
16447,United Kingdom,135,1,259.01,2,5,4,11,254,Lost / Inactive,0.6,700.29,4.912654885736052,0.6931471805599453,5.560720091814363,4,12,-1.4805319825564336,0.06146531209640437
15577,United Kingdom,151,3,258.88,2,3,4,9,234,Lost / Inactive,0.6,625.77,5.0238805208462765,1.3862943611198906,5.5602199860123305,4,10,-0.8937854889870578,0.40076692623154714
13277,United Kingdom,15,4,258.4,4,2,4,10,424,At Risk,0.05,6287.73,2.772588722239781,1.6094379124341005,5.558371271882344,3,-1,0.14306996953077405,-0.8987069411874895
13369,United Kingdom,365,1,258.28,1,5,4,10,154,Lost / Inactive,0.85,258.28,5.902633333401366,0.6931471805599453,5.557908558833292,4,12,-1.849279465428951,0.6699319654222963
13227,United Kingdom,201,1,257.7,1,5,4,10,154,Lost / Inactive,0.85,467.96,5.308267697401205,0.6931471805599453,5.555669089191984,4,12,-1.6297780308913,0.30318230275813857
14375,United Kingdom,185,1,257.68,1,5,4,10,154,Lost / Inactive,0.85,508.4,5.225746673713202,0.6931471805599453,5.555591776578392,4,12,-1.5991904052074757,0.25234868723584186
18009,United Kingdom,235,1,257.34,1,5,4,10,154,Lost / Inactive,0.85,399.7,5.4638318050256105,0.6931471805599453,5.5542765468038695,4,12,-1.6881796517560446,0.3984482128745296
13626,United Kingdom,252,1,257.23,1,5,4,10,154,Lost / Inactive,0.85,372.58,5.53338948872752,0.6931471805599453,5.5538506606638975,4,12,-1.7141982916266363,0.4411166382520195
16048,United Kingdom,373,2,256.44,1,4,4,9,144,Lost / Inactive,0.85,250.94,5.924255797414532,1.0986122886681098,5.550786683244073,4,11,-1.4932164874268212,0.8391672263410784
13806,United Kingdom,63,1,256.38,3,5,4,12,354,Lost / Inactive,0.25,1485.38,4.158883083359672,0.6931471805599453,5.550553592065519,4,12,-1.205683312824172,-0.40632555767722744
17896,United Kingdom,23,1,256.32,4,5,4,13,454,At Risk,0.05,4067.69,3.1780538303479458,0.6931471805599453,5.550320446542799,3,12,-0.8417949128212432,-1.0102733662946466
12785,Portugal,364,1,255.95,1,5,4,10,154,Lost / Inactive,0.85,256.65,5.899897353582492,0.6931471805599453,5.548881513438238,4,12,-1.85260370601936,0.6649446735586526
14761,United Kingdom,58,2,255.9,3,4,4,11,344,At Risk,0.25,1610.41,4.07753744390572,1.0986122886681098,5.548686904115838,3,11,-0.8088809785186537,-0.29856139695178713
15277,United Kingdom,46,1,255.9,3,5,4,12,354,At Risk,0.25,2030.51,3.8501476017100575,0.6931471805599453,5.548686904115838,3,12,-1.092004313850802,-0.5970862603569129
14881,United Kingdom,19,1,255.4,4,5,4,13,454,At Risk,0.05,4906.37,2.995732273553991,0.6931471805599453,5.546738725046515,3,12,-0.7758544959924644,-1.1238329080268583
16226,United Kingdom,203,3,255.12,1,3,4,8,134,Lost / Inactive,0.85,458.71,5.318119993844216,1.3862943611198906,5.545646084650602,4,10,-1.0099883445519822,0.5765876046916323
15261,United Kingdom,135,1,254.82,2,5,4,11,254,Lost / Inactive,0.6,688.96,4.912654885736052,0.6931471805599453,5.544474072171247,4,12,-1.4883419897085224,0.055521166693289915
14765,United Kingdom,29,3,254.11,4,3,4,11,434,At Risk,0.05,3198.28,3.4011973816621555,1.3862943611198906,5.541694824693056,3,10,-0.3004890488528834,-0.6050407680106054
15689,United Kingdom,119,2,254.1,2,4,4,10,244,Lost / Inactive,0.6,779.38,4.787491742782046,1.0986122886681098,5.541655625147766,4,11,-1.0757358636778396,0.13596017975703237
15759,United Kingdom,218,3,253.04,1,3,4,8,134,Lost / Inactive,0.85,423.67,5.389071729816501,1.3862943611198906,5.537491734934774,4,10,-1.0402396701249461,0.6172865847685729
17860,United Kingdom,368,1,252.8,1,5,4,10,154,Lost / Inactive,0.85,250.74,5.910796644040527,0.6931471805599453,5.536546555280287,4,12,-1.8625784251308986,0.6671418343638873
15035,United Kingdom,89,1,252.73,2,5,4,11,254,Lost / Inactive,0.25,1036.48,4.499809670330265,0.6931471805599453,5.536270709515726,4,12,-1.3390725557305787,-0.20165476580689592
13404,United Kingdom,1,2,252.49,5,4,4,13,544,At Risk,0.05,92158.85,0.6931471805599453,1.0986122886681098,5.5353243745214,3,18,0.44069331006906337,-2.3871020592057293
15346,United Kingdom,332,1,252.42,1,5,4,10,154,Lost / Inactive,0.85,277.51,5.808142489980444,0.6931471805599453,5.5350481913707625,4,12,-1.8252022391728722,0.6033930109685391
13645,United Kingdom,120,1,252.1,2,5,4,11,254,Lost / Inactive,0.6,766.8,4.795790545596741,0.6931471805599453,5.533784667551078,4,12,-1.4501106319574533,-0.020339221962566694
13711,United Kingdom,218,2,252.06,1,4,4,9,144,Lost / Inactive,0.85,422.03,5.389071729816501,1.0986122886681098,5.5336266147611175,4,11,-1.3028510554847197,0.503394403608754
16330,United Kingdom,17,3,251.91,4,3,4,11,434,At Risk,0.05,5408.66,2.8903717578961645,1.3862943611198906,5.533033694214862,3,-1,-0.11507767672778257,-0.922707324398739
16836,United Kingdom,39,2,251.87,3,4,4,11,344,At Risk,0.25,2357.24,3.688879454113936,1.0986122886681098,5.5328755226775,3,11,-0.6722452176709965,-0.5436297408604981
17155,United Kingdom,17,2,251.7,4,4,4,12,444,At Risk,0.05,5404.15,2.8903717578961645,1.0986122886681098,5.532203014394148,3,11,-0.37623030471931035,-1.0354892548589283
16976,United Kingdom,267,1,251.52,1,5,4,10,154,Lost / Inactive,0.85,343.84,5.5909869805108565,0.6931471805599453,5.5314904534994245,4,12,-1.7463228891033826,0.46839618964345614
13512,United Kingdom,260,1,251.21,1,5,4,10,154,Lost / Inactive,0.85,352.66,5.564520407322694,0.6931471805599453,5.530262073815315,4,12,-1.7370912692743017,0.45165219630669196
14501,United Kingdom,183,2,251.21,1,4,4,9,144,Lost / Inactive,0.85,501.05,5.214935757608986,1.0986122886681098,5.530262073815315,4,11,-1.2398440261691284,0.39495390471339403
13207,United Kingdom,15,2,250.26,4,4,4,12,444,At Risk,0.05,6089.66,2.772588722239781,1.0986122886681098,5.526488259576272,3,11,-0.33526652405184193,-1.1100951117245765
16596,United Kingdom,15,2,250.15,4,4,4,12,444,At Risk,0.05,6086.98,2.772588722239781,1.0986122886681098,5.526050370196054,3,11,-0.3354770321803838,-1.1102553280854865
17303,United Kingdom,361,1,250.04,1,5,4,10,154,Lost / Inactive,0.85,252.81,5.891644211825772,0.6931471805599453,5.525612288984722,4,12,-1.860727138571522,0.6513496828850914
15510,United Kingdom,330,1,250.0,1,5,4,10,154,Lost / Inactive,0.85,276.52,5.802118375377063,0.6931471805599453,5.525452939131784,4,12,-1.8275793596224161,0.5961734313931344
17456,United Kingdom,365,1,249.86,1,5,4,10,154,Lost / Inactive,0.85,249.86,5.902633333401366,0.6931471805599453,5.524895014596528,4,12,-1.8651501846739669,0.6578528647240143
18005,United Kingdom,3,2,249.72,5,4,4,13,544,At Risk,0.05,30382.6,1.3862943611198906,1.0986122886681098,5.524336778607711,3,11,0.17817386478222572,-1.9643755913369851
16124,United Kingdom,317,1,249.0,1,5,4,10,154,Lost / Inactive,0.85,286.7,5.762051382780177,0.6931471805599453,5.521460917862246,4,12,-1.8146289949995034,0.5700449622165125
